iter	Passed	Remaining
962	2794	107
963	2797	104
964	2800	101
965	2803	98
966	2806	95
967	2809	92
968	2812	89
969	2814	87
970	2818	84
971	2821	81
972	2824	78
973	2827	75
974	2830	72
975	2833	69
976	2836	66
977	2839	63
978	2842	60
979	2845	58
980	2848	55
981	2850	52
982	2853	49
983	2856	46
984	2859	43
985	2862	40
986	2865	37
987	2868	34
988	2870	31
989	2873	29
990	2876	26
991	2879	23
992	2882	20
993	2885	17
994	2888	14
995	2890	11
996	2893	8
997	2896	5
998	2899	2
999	2902	0
