도로명주소,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율
경상남도 양산시 물금읍 가촌로 155,120892.0,2.52,0.98,2.3134161886551943,0.9854089484183528,0.9795505792706632,0.7042761463163318,0.23594613373920525,0.2881414816530457,0.4211858518346954,0.054726532773053636
충청남도 서천군 종천면 충서로302번길 88-34,2036.0,1.74,0.93,1.441860465116279,1.64,1.1689497716894977,0.6059322033898306,0.06385068762278978,0.09724950884086445,0.46660117878192536,0.37229862475442044
전라남도 장흥군 장흥읍 북부로 3,15119.0,2.03,0.95,1.9005376344086022,1.0991735537190082,1.0213469633193024,0.6025,0.18413916264303196,0.2016006349626298,0.44467226668430454,0.16958793571003372
경상남도 함안군 칠원읍 구성길 141,19222.0,2.43,1.03,1.7735849056603774,1.0482717520858165,1.1038324420677361,0.7051509769094139,0.23010092602226614,0.17880553532410778,0.49120799084382477,0.09988554780980127
강원도 강릉시 경강로2301번길 6,11676.5,1.955,0.975,1.7295742232451092,1.1751824817518248,0.9501380542471983,0.7190786179268903,0.12191153170898814,0.21693144349762344,0.5141523572988481,0.1470046674945403
경기도 안양시 동안구 동편로 80,27371.0,2.226666666666667,0.9766666666666666,1.8935040599625235,1.1047141918528252,0.9265203568864733,0.6588068851685924,0.14467867450951738,0.3120943090619025,0.4575523973061513,0.08567461912242885
경기도 평택시 경기대로 508,71307.5,2.4850000000000003,1.01,2.2299683711122826,1.0562432849068062,1.0045554185504864,0.6913348946135831,0.23034042702380536,0.3086491603267538,0.4103705781299302,0.05063983451951057
부산광역시 부산진구 신암로 66,14117.666666666666,1.8133333333333332,0.9466666666666667,2.2966457023060793,0.9577093732667775,0.9968139337298216,0.6689342403628118,0.10105541520081224,0.3333648147710906,0.4439354945340354,0.12164427549406183
경상북도 포항시 북구 장량중앙로 117,73070.0,2.51,1.03,2.08208778173191,1.1100715465052284,0.9819373118469984,0.7876923076923077,0.23043656767483237,0.2623511701108526,0.4595045846448611,0.047707677569453946
경기도 화성시 남양읍 역골동로 152,42516.0,2.06,1.2,2.2519863791146424,1.430410447761194,1.21310888252149,0.7870826491516146,0.18080252140370684,0.30640229560635995,0.4360005644933672,0.076794618496566
서울특별시 강남구 자곡로3길 21,43782.0,2.44,0.9,1.8683876428269148,0.8759961746891936,0.9133953864832052,0.7503100454733361,0.20250331186332282,0.2688319400666941,0.4319583390434425,0.09670640902654058
충청남도 논산시 대학로65번길 19,35011.0,2.15,0.99,1.9483667017913593,1.1075622357914514,0.9831007553450263,0.6698396793587175,0.2060495272914227,0.25631944246094085,0.4424323783953615,0.095198651852275
경기도 남양주시 늘을1로 107,57499.0,2.65,0.95,1.99057412167952,0.9644031451036454,0.9376932941087728,0.6974320803870487,0.23494321640376353,0.2389780691838119,0.4467555957494913,0.07932311866293326
부산광역시 사상구 광장로21번길 66,22311.0,1.79,1.08,2.2818371607515657,1.059481582537517,1.1403508771929824,0.8475935828877005,0.09304827215274976,0.3383084577114428,0.4757294608040877,0.09291380933171978
경기도 남양주시 덕송3로 12,76076.0,2.45,0.95,2.1902754356379988,0.953535168755145,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.44320153530679846,0.07153372942846627
서울특별시 강남구 자곡로3길 22,43782.0,2.44,0.9,1.8683876428269148,0.8759961746891936,0.9133953864832052,0.7503100454733361,0.20250331186332282,0.2688319400666941,0.4319583390434425,0.09670640902654058
강원도 춘천시 동면 소양강로 100,19698.0,2.49,0.98,1.9614740368509214,1.0149882903981264,0.9965255157437568,0.6606243705941591,0.23114021728094222,0.2183978068839476,0.4667478931871256,0.08371408264798456
경상남도 밀양시 창밀로 3535,16148.0,2.06,0.97,2.023564064801178,1.1776350989834137,0.977284460505937,0.5765595463137996,0.17029972752043596,0.25204359673024523,0.4743621501114689,0.10329452563784988
서울특별시 서초구 양재대로2길 34,43690.0,2.43,0.91,1.9497153700189753,0.9415349143610013,0.885563041385948,0.7585215605749487,0.18374914168001832,0.26983291371023116,0.4484092469672694,0.09800869764248112
충청북도 청주시 청원구 율량로 47,18361.0,2.48,0.97,2.0866551126516466,0.9527302363488183,1.0047770700636942,0.6305170239596469,0.257175535101574,0.2609879636185393,0.41141550024508466,0.07042100103480202
경상북도 영주시 가흥로 345-27,9702.25,2.0900000000000003,0.9575,1.985838779956427,1.1637976004173187,0.9646880415944541,0.6783042394014963,0.18013862763791905,0.21376484835991652,0.4673658172073488,0.13873070679481564
경기도 군포시 삼성로 79,43283.0,2.4,1.05,1.8635818748501558,1.139255167498218,1.0094530057604254,0.7666401485017237,0.17419079084166994,0.27737217845343437,0.4714784095372317,0.07695862116766398
부산광역시 기장군 정관읍 산단2로 60,81775.0,2.6,0.98,2.240565124830656,0.9417340117729223,0.9876457282060205,0.7562599049128368,0.27518190155915623,0.2379944970956894,0.4190645062671966,0.06775909507795781
전라남도 해남군 해남읍 교육청길 41,24689.0,2.23,0.97,1.8380681818181819,1.0820717131474105,0.9955579246624022,0.6515311510031679,0.2067317428814452,0.21167321479201265,0.4548989428490421,0.1266960994775001
대전광역시 유성구 지족로190번길 15,28168.0,2.6,0.9733333333333333,1.9404452690166973,1.008714596949891,0.9441125152011843,0.7318622534269476,0.24172820221527974,0.26185742686736724,0.43511549749124306,0.06129887342611001
전라북도 완주군 이서면 갈산1로 12,14221.0,2.14,1.01,2.2522935779816513,0.9954597048808173,1.1204330175913397,0.7098623853211009,0.20715842767737852,0.24723999718725828,0.44075662752267775,0.10484494761268547
충청북도 음성군 금왕읍 대금로 1557-13,19646.0,1.97,1.15,1.8983050847457628,1.3935103244837759,1.198566152509233,0.684971098265896,0.1596762699786216,0.2065051409956225,0.5151175811870101,0.1187010078387458
충청북도 진천군 덕산읍 연미로 131,29314.0,2.26,1.12,2.484039087947883,1.2021377672209026,1.1766203250440572,0.6920415224913494,0.2544859111687248,0.31626526574333086,0.3792044756771509,0.05004434741079348
서울특별시 강남구 자곡로 175,43782.0,2.44,0.9,1.8683876428269148,0.8759961746891936,0.9133953864832052,0.7503100454733361,0.20250331186332282,0.2688319400666941,0.4319583390434425,0.09670640902654058
경상남도 거제시 하청면 거제북로 554,3573.0,1.99,1.07,2.0083333333333333,1.1590909090909092,1.175,0.7614457831325301,0.12454520011195074,0.15952980688497062,0.5113350125944585,0.2045899804086202
경상북도 김천시 혁신4로 72,22662.0,2.54,1.01,2.63768115942029,0.9635343618513323,1.0659532105525138,0.5880758807588076,0.29895860912540817,0.3088871238196099,0.3662960021180831,0.025858264936898773
전라남도 나주시 그린로 154,38423.0,2.39,0.99,2.411866608921611,0.9505907626208379,1.0130901603176938,0.7716262975778547,0.286286859433152,0.33084350519220257,0.356218931369232,0.026650704005413424
전라남도 나주시 그린로 63,38423.0,2.39,0.99,2.411866608921611,0.9505907626208379,1.0130901603176938,0.7716262975778547,0.286286859433152,0.33084350519220257,0.356218931369232,0.026650704005413424
전라남도 보성군 벌교읍 못골길 12,11549.0,1.8,0.96,1.7806788511749347,1.2526636225266363,1.155654641264694,0.6046403712296984,0.11195774525932982,0.12814962334401248,0.4604727682050394,0.29941986319161834
충청남도 보령시 성주면 화장골길 130,2195.0,1.81,0.98,2.260869565217391,1.1691176470588236,1.0889679715302492,0.6231454005934718,0.0815489749430524,0.13439635535307518,0.5348519362186788,0.24920273348519362
광주광역시 남구 효우로 262,33134.5,2.515,0.915,1.8286704629858876,0.9645909645909646,0.87135127913967,0.7316706730769231,0.2231963663251294,0.2670781209917156,0.4227617739818014,0.08696373870135357
부산광역시 사상구 백양대로 539,13543.0,1.87,1.13,1.993527508090615,1.2816500711237553,1.1723315444245677,0.7870722433460076,0.08631765487705825,0.23687513844790667,0.5379901055896035,0.13881710108543158
경상남도 진주시 충의로 67,32457.0,2.7,0.98,2.5191199580932424,0.9751187084520417,0.9893238434163701,0.6563876651982379,0.2947592198909326,0.32039313553316695,0.36167852851465015,0.02316911606125027
대구광역시 달성군 옥포읍 돌미로 51,25385.0,2.27,1.02,2.7409638554216866,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.17104589324404176,0.2572779200315147,0.46878077604884777,0.10289541067559582
충청북도 청주시 청원구 율중로7번길 77,47539.0,2.3,0.98,1.9743164871582435,1.110165696372593,0.9168114087210897,0.652572592969944,0.19333599781232252,0.29735585519257873,0.44106943772481544,0.06823870927028335
경기도 남양주시 별내4로 62,76076.0,2.45,0.95,2.1902754356379988,0.953535168755145,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.44320153530679846,0.07153372942846627
경기도 남양주시 별내3로 251,76076.0,2.45,0.95,2.1902754356379988,0.953535168755145,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.44320153530679846,0.07153372942846627
전라북도 완주군 이서면 갈산1로 72,14221.0,2.14,1.01,2.2522935779816513,0.9954597048808173,1.1204330175913397,0.7098623853211009,0.20715842767737852,0.24723999718725828,0.44075662752267775,0.10484494761268547
제주특별자치도 제주시 화삼로 110,25797.0,2.63,1.01,2.373913043478261,1.0401225114854518,1.0037936267071321,0.6729857819905213,0.2638678916153041,0.2582083187967593,0.4095049811993643,0.06841880838857231
강원도 속초시 온정로 23,16935.0,2.04,0.99,2.086705202312139,1.1431524547803618,0.9370783760578928,0.6170513424399435,0.18748154709182166,0.2448774726896959,0.4662828461765574,0.10135813404192501
경기도 양주시 옥정동로 257,54252.0,2.47,1.01,2.282936640965471,1.0126614332742467,1.0365739876842694,0.8359469240048251,0.24854383248543832,0.2930030229300302,0.4023446140234461,0.05610853056108531
경상북도 포항시 북구 장량중앙로100번길 1,73070.0,2.51,1.03,2.08208778173191,1.1100715465052284,0.9819373118469984,0.7876923076923077,0.23043656767483237,0.2623511701108526,0.4595045846448611,0.047707677569453946
전라남도 나주시 월정3길 17,38423.0,2.39,0.99,2.411866608921611,0.9505907626208379,1.0130901603176938,0.7716262975778547,0.286286859433152,0.33084350519220257,0.356218931369232,0.026650704005413424
대전광역시 서구 구봉산북로 212,33120.0,2.515,0.935,2.0593242883745675,0.9781862250050495,0.916257520226817,0.6416382252559727,0.22785326086956523,0.2957125603864734,0.4183423913043478,0.058091787439613525
경기도 남양주시 별내3로 159,76076.0,2.45,0.95,2.1902754356379988,0.953535168755145,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.44320153530679846,0.07153372942846627
경기도 남양주시 별내3로 114,76076.0,2.45,0.95,2.1902754356379988,0.953535168755145,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.44320153530679846,0.07153372942846627
대구광역시 동구 과학로 23,23982.5,2.325,0.98,2.334409594095941,1.0619020005798783,0.9523578497962352,0.6954153427144802,0.20610862086938392,0.29652871885750026,0.41949338059001356,0.07786927968310227
강원도 태백시 소도길 59,3837.0,1.86,1.02,1.261744966442953,1.2056451612903225,1.1061061061061062,0.782608695652174,0.10607245243679958,0.14255929111284857,0.5483450612457649,0.20302319520458692
경상남도 양산시 물금읍 새실로 54,120892.0,2.52,0.98,2.3134161886551943,0.9854089484183528,0.9795505792706632,0.7042761463163318,0.23594613373920525,0.2881414816530457,0.4211858518346954,0.054726532773053636
광주광역시 남구 효우2로 90,33134.5,2.515,0.915,1.8286704629858876,0.9645909645909646,0.87135127913967,0.7316706730769231,0.2231963663251294,0.2670781209917156,0.4227617739818014,0.08696373870135357
대구광역시 달성군 옥포읍 돌미로2길 15,25385.0,2.27,1.02,2.7409638554216866,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.17104589324404176,0.2572779200315147,0.46878077604884777,0.10289541067559582
대전광역시 서구 구봉산북로 165,33120.0,2.515,0.935,2.0593242883745675,0.9781862250050495,0.916257520226817,0.6416382252559727,0.22785326086956523,0.2957125603864734,0.4183423913043478,0.058091787439613525
충청북도 충주시 봉현로 365,23566.0,2.33,1.0,1.7858333333333334,1.2269197584124245,0.9904910096818811,0.6252913752913752,0.17406432996690147,0.21904438597980141,0.4885428159212425,0.11834846813205466
강원도 원주시 혁신로 350,44533.0,2.4,0.95,1.8882433356117567,0.9050765995794533,0.9862651875330164,0.6813643926788685,0.24763658410616846,0.28482249118631126,0.42215884849437496,0.04538207621314531
경기도 구리시 갈매중앙로 132,31073.0,2.54,0.99,2.951240376390077,0.9498145319659611,1.0143712574850299,0.800376647834275,0.21784185627393557,0.2875808579795964,0.43304476555208704,0.06153252019438098
경상남도 양산시 물금읍 물금2길 50,120892.0,2.52,0.98,2.3134161886551943,0.9854089484183528,0.9795505792706632,0.7042761463163318,0.23594613373920525,0.2881414816530457,0.4211858518346954,0.054726532773053636
경상남도 양산시 물금읍 청운로 41,120892.0,2.52,0.98,2.3134161886551943,0.9854089484183528,0.9795505792706632,0.7042761463163318,0.23594613373920525,0.2881414816530457,0.4211858518346954,0.054726532773053636
제주특별자치도 서귀포시 남원읍 남원체육관로 342,18717.0,2.16,1.07,2.059679767103348,1.181253879577902,1.1783514921837992,0.6840796019900498,0.14003312496660789,0.18774376235507828,0.4913714804722979,0.1808516322060159
충청북도 제천시 청풍호로7길 40,10247.0,2.07,1.01,2.0868544600938965,1.1314229249011858,1.0278818143986683,0.7002212389380531,0.16395042451449204,0.21050063433199961,0.4755538206304284,0.14999512052307992
경기도 평택시 비전2로 110,71307.5,2.4850000000000003,1.01,2.2299683711122826,1.0562432849068062,1.0045554185504864,0.6913348946135831,0.23034042702380536,0.3086491603267538,0.4103705781299302,0.05063983451951057
강원도 강릉시 강변로 58,16592.0,2.15,0.99,2.0093959731543625,1.1027176416397972,0.9789501731947775,0.6891348088531187,0.1760486981677917,0.27513259402121504,0.44762536162005784,0.1011933461909354
경기도 구리시 갈매순환로 143,31073.0,2.54,0.99,2.951240376390077,0.9498145319659611,1.0143712574850299,0.800376647834275,0.21784185627393557,0.2875808579795964,0.43304476555208704,0.06153252019438098
충청북도 증평군 증평읍 송산로4길 14,34641.0,2.08,1.09,2.108038585209003,1.324295587453482,1.0924893842887473,0.6761239633347883,0.18151900926647613,0.25241765537946365,0.4552120319852198,0.11085130336884039
대전광역시 유성구 봉명로 16,45840.0,2.42,0.92,2.1671342685370742,0.9294207317073171,0.8715511672972225,0.6995073891625616,0.2287521815008726,0.27611256544502616,0.4424520069808028,0.052683246073298426
충청남도 부여군 규암면 내동로 26,11966.0,2.08,0.97,1.9349736379613356,1.0236541598694944,1.0517371601208458,0.6477561388653683,0.17599866287815477,0.20733745612568946,0.4540364365702825,0.16262744442587332
광주광역시 광산구 선운로 65,32918.0,2.38,1.04,2.1117775354416577,1.1202803527017862,1.0698090692124105,0.6303170920340294,0.2295400692630172,0.2848897259857828,0.421532292362841,0.06403791238835896
대구광역시 달성군 현풍읍 테크노북로2길 30,23186.0,1.96,1.11,2.590628853267571,1.36292099464904,1.0923314235345967,0.5987795575896262,0.1763132925040973,0.3237729664452687,0.4095143621150694,0.09039937893556456
세종특별자치시 새롬중앙로 89,32196.0,2.45,0.94,1.9549867608120035,0.871460095623391,0.9951028403525954,0.6574257425742575,0.2782954404273823,0.3160951671015033,0.37961237420797617,0.02599701826313828
충청북도 진천군 덕산읍 연미로 87,29314.0,2.26,1.12,2.484039087947883,1.2021377672209026,1.1766203250440572,0.6920415224913494,0.2544859111687248,0.31626526574333086,0.3792044756771509,0.05004434741079348
대구광역시 동구 초례로 66,19971.0,2.39,0.96,2.2778568041725937,0.9856822494393652,0.958808385435822,0.7064004697592484,0.23902158129287468,0.28819287967552953,0.40003004356316657,0.07275549546842922
대구광역시 달성군 유가읍 테크노상업로 111,29682.0,2.63,1.04,2.659549228944247,1.0507736943907158,1.0425377204144701,0.7302452316076294,0.2929047907822923,0.28576241493160837,0.37854592008624754,0.04278687419985176
경기도 평택시 비전4로 175,71307.5,2.4850000000000003,1.01,2.2299683711122826,1.0562432849068062,1.0045554185504864,0.6913348946135831,0.23034042702380536,0.3086491603267538,0.4103705781299302,0.05063983451951057
세종특별자치시 도움1로 145,29394.0,2.73,0.95,2.0407030527289547,0.9031394499878316,0.9573109243697479,0.7256371814092953,0.2985983534054569,0.26604068857589985,0.3962033067973056,0.039157651221337686
부산광역시 부산진구 중앙대로 862,21571.0,1.8250000000000002,0.905,1.9942291838417148,0.9156955120257873,0.9380297193175564,0.7028938906752411,0.11095915812896945,0.35816605627926384,0.408117379815493,0.1227574057762737
경기도 부천시 양지로 134,95543.0,2.56,0.96,2.0290909090909093,1.0020743577469284,0.9608019016011122,0.7193396226415094,0.1958280564771883,0.262646138387951,0.45759500957683974,0.08393079555802099
경상북도 상주시 함창읍 함령길 138,6483.0,1.91,0.93,1.4063604240282686,1.3410404624277457,1.0852764823451033,0.5675675675675675,0.12386240937837421,0.12494215640906987,0.48280117229677616,0.26839426191577975
전라남도 담양군 담양읍 미리산길 46,15172.0,2.04,1.02,2.1017241379310345,1.188235294117647,1.117407639323732,0.6631382316313823,0.1575270234642763,0.22066965462694438,0.44575533878196677,0.17604798312681255
충청북도 충주시 월촌5길 12,23566.0,2.33,1.0,1.7858333333333334,1.2269197584124245,0.9904910096818811,0.6252913752913752,0.17406432996690147,0.21904438597980141,0.4885428159212425,0.11834846813205466
제주특별자치도 서귀포시 대청로25번길 9,13865.0,2.17,1.03,2.5801011804384486,0.9769230769230769,1.1199579095054366,0.7058064516129032,0.20923187883159033,0.2595023440317346,0.43591777857915615,0.09534799855751894
경기도 안성시 아양로 52,24463.0,2.21,1.03,1.9564164648910412,1.1343101343101343,1.0328268617520164,0.6400665004156276,0.19053264113150473,0.28581940072762946,0.44299554429137883,0.08065241384948699
경상북도 김천시 해오름1로 17,22662.0,2.54,1.01,2.63768115942029,0.9635343618513323,1.0659532105525138,0.5880758807588076,0.29895860912540817,0.3088871238196099,0.3662960021180831,0.025858264936898773
경기도 성남시 수정구 위례광장로 311,45750.0,2.54,0.96,2.1170708955223883,0.9421450151057402,0.9833253473885961,0.7515492957746479,0.1986448087431694,0.28102732240437156,0.45237158469945354,0.06795628415300546
경기도 남양주시 별내4로 25,76076.0,2.45,0.95,2.1902754356379988,0.953535168755145,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.44320153530679846,0.07153372942846627
경기도 남양주시 별내4로 7,76076.0,2.45,0.95,2.1902754356379988,0.953535168755145,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.44320153530679846,0.07153372942846627
대구광역시 동구 메디밸리로 18,19971.0,2.39,0.96,2.2778568041725937,0.9856822494393652,0.958808385435822,0.7064004697592484,0.23902158129287468,0.28819287967552953,0.40003004356316657,0.07275549546842922
경상남도 김해시 진영읍 김해대로 463,55651.0,2.33,1.06,2.178402166553825,1.1465919701213818,1.0881241787122207,0.6799329702555509,0.2232125208891125,0.24786616592693753,0.4568651057483244,0.0720562074356256
경상남도 진주시 에나로228번길 10,32457.0,2.7,0.98,2.5191199580932424,0.9751187084520417,0.9893238434163701,0.6563876651982379,0.2947592198909326,0.32039313553316695,0.36167852851465015,0.02316911606125027
부산광역시 기장군 정관읍 모전로 41,81775.0,2.6,0.98,2.240565124830656,0.9417340117729223,0.9876457282060205,0.7562599049128368,0.27518190155915623,0.2379944970956894,0.4190645062671966,0.06775909507795781
충청북도 충주시 대소원면 첨단쉼터8길 19,8886.0,1.7,1.28,2.6197916666666665,1.7636186770428015,1.261608154020385,0.7336601307189542,0.11141120864280891,0.31971640783254557,0.4494710781003826,0.11940130542426289
경기도 양주시 옥정동로 258,54252.0,2.47,1.01,2.282936640965471,1.0126614332742467,1.0365739876842694,0.8359469240048251,0.24854383248543832,0.2930030229300302,0.4023446140234461,0.05610853056108531
경기도 양주시 회천남로 115,54252.0,2.47,1.01,2.282936640965471,1.0126614332742467,1.0365739876842694,0.8359469240048251,0.24854383248543832,0.2930030229300302,0.4023446140234461,0.05610853056108531
강원도 강릉시 선수촌로 36,15481.0,2.17,0.95,1.9118028534370948,1.0449808008776742,0.9463945578231292,0.6725838264299803,0.18758478134487436,0.24081131709837866,0.462050255151476,0.10955364640527097
강원도 원주시 치악로 2050,17383.0,2.2,1.0,1.8127128263337118,1.1093117408906883,1.0147824030274362,0.6422976501305483,0.17660933095553127,0.22478858655007766,0.4900477477995743,0.10855433469481678
대전광역시 동구 동대전로46번길 120,12132.0,2.22,0.96,2.29064039408867,1.0634696755994357,0.9295967190704033,0.7590243902439024,0.14482360698977909,0.24118034948895484,0.46538081107814044,0.1486152324431256
경상남도 창원시 진해구 냉천로 192,13389.666666666666,2.236666666666667,1.03,2.1214361140443505,1.1855283476726228,0.990482233502538,0.6584930896121265,0.19218800567601882,0.24663297567776143,0.4685702905225423,0.09260872812367747
경기도 성남시 중원구 둔촌대로63번길 11,33826.0,1.86,1.08,1.8154008438818565,1.186155285313377,1.1079489695780176,0.7693423597678917,0.10187429787737244,0.3454443327617809,0.44451014012889495,0.10817122923195176
광주광역시 남구 행암길 9,33134.5,2.515,0.915,1.8286704629858876,0.9645909645909646,0.87135127913967,0.7316706730769231,0.2231963663251294,0.2670781209917156,0.4227617739818014,0.08696373870135357
경상남도 진주시 대밭골로 91,32457.0,2.7,0.98,2.5191199580932424,0.9751187084520417,0.9893238434163701,0.6563876651982379,0.2947592198909326,0.32039313553316695,0.36167852851465015,0.02316911606125027
세종특별자치시 대평로 56,11297.0,2.62,0.98,2.6213235294117645,0.9655549480590486,0.9660215053763441,0.6933333333333334,0.24342745861733203,0.3182260777197486,0.40462069575993626,0.033725767902983095
경기도 성남시 수정구 위례순환로 17,45750.0,2.54,0.96,2.1170708955223883,0.9421450151057402,0.9833253473885961,0.7515492957746479,0.1986448087431694,0.28102732240437156,0.45237158469945354,0.06795628415300546
경상남도 창원시 의창구 대산면 주남로 514,7133.0,1.95,1.03,2.098159509202454,1.4805447470817121,1.1107970604861503,0.5736677115987461,0.086639562596383,0.17874667040515912,0.5234824057198935,0.2111313612785644
경상남도 창원시 진해구 냉천로 189,13389.666666666666,2.236666666666667,1.03,2.1214361140443505,1.1855283476726228,0.990482233502538,0.6584930896121265,0.19218800567601882,0.24663297567776143,0.4685702905225423,0.09260872812367747
경기도 군포시 송부로96번길 30,20758.0,2.5,1.01,2.4681107099879664,1.0230295167045087,1.008607371441183,0.8086734693877551,0.1927931399942191,0.3004624722998362,0.43843337508430485,0.06831101262163985
대구광역시 달서구 갈밭남로 17,76458.0,2.65,0.97,2.216700302724521,1.035123545027568,0.9209608460846085,0.7199110828834551,0.22186036778361976,0.2606921447068979,0.4466112113840278,0.0708362761254545
경기도 양주시 옥정동로 106,54252.0,2.47,1.01,2.282936640965471,1.0126614332742467,1.0365739876842694,0.8359469240048251,0.24854383248543832,0.2930030229300302,0.4023446140234461,0.05610853056108531
경기도 양주시 옥정동로 104,54252.0,2.47,1.01,2.282936640965471,1.0126614332742467,1.0365739876842694,0.8359469240048251,0.24854383248543832,0.2930030229300302,0.4023446140234461,0.05610853056108531
강원도 춘천시 동내면 거두택지길 70,17359.0,2.24,1.0,1.9817961165048543,1.0739713361072585,1.013578073925069,0.643796992481203,0.1795034276167982,0.2584250244829771,0.46131689613456994,0.1007546517656547
부산광역시 강서구 명지국제5로 165,41137.5,2.79,1.005,2.716111364673665,0.9532269475670152,1.044526901669759,0.8332368268674001,0.28448495897903375,0.30199939228198114,0.37503494378608326,0.03848070495290185
전라남도 목포시 연산백련로1번길 51,10797.333333333334,2.3333333333333335,0.9633333333333333,1.914715719063545,1.1010542555926972,0.9326355340848094,0.6412012644889357,0.20696468263768833,0.2522536428747839,0.44461595455668057,0.09616571993084713
서울특별시 구로구 경인로20가길 68,30608.0,2.18,0.9450000000000001,1.8780778395552025,0.9495590449559045,0.9461702283909819,0.7982173805397376,0.1523294563512807,0.29611539466806064,0.43290969681129116,0.11864545216936749
대구광역시 달성군 현풍읍 테크노북로4길 27,23186.0,1.96,1.11,2.590628853267571,1.36292099464904,1.0923314235345967,0.5987795575896262,0.1763132925040973,0.3237729664452687,0.4095143621150694,0.09039937893556456
전라북도 익산시 목천로 320,6963.0,1.86,1.05,1.9081632653061225,1.220708446866485,1.083762886597938,0.7984496124031008,0.10153669395375557,0.2340944994973431,0.46445497630331756,0.1999138302455838
전라남도 순천시 서면 선평동선길 36,12674.0,2.03,1.0,2.0544354838709675,1.1048513302034428,1.0789293067947838,0.6105347166799681,0.15054442165062332,0.21224554205459997,0.47798642890957865,0.15922360738519803
경상남도 하동군 하동읍 군청로 24,9873.0,2.03,0.97,1.7392344497607655,1.2057356608478802,1.0576923076923077,0.5979557069846678,0.1431175934366454,0.17917552922110808,0.487693710118505,0.1900131672237415
경기도 부천시 양지로 151,95543.0,2.56,0.96,2.0290909090909093,1.0020743577469284,0.9608019016011122,0.7193396226415094,0.1958280564771883,0.262646138387951,0.45759500957683974,0.08393079555802099
울산광역시 남구 여천로12번길 50,19364.666666666668,2.4433333333333334,1.0433333333333332,2.1218067382450947,1.1099513869030597,1.0092646629705282,0.7798306389530408,0.19227458945846387,0.25401934795331704,0.47411092367542257,0.0795951389127965
전라북도 전주시 덕진구 혁신로 665,12583.0,2.01,1.06,2.050955414012739,1.1969394544244845,1.1248175182481752,0.6267605633802817,0.14638798378765,0.2624175474847016,0.4626877533179687,0.12850671540967973
제주특별자치도 제주시 번영로 528,5246.0,2.24,1.08,2.57,1.1510015408320493,1.157088122605364,0.6684350132625995,0.18471216164696913,0.2661075104841784,0.4292794510102936,0.11990087685855891
전라남도 여수시 이순신광장로 260,3130.0,1.76,0.99,1.5161290322580645,1.2508250825082508,1.0568862275449102,0.7539503386004515,0.09488817891373802,0.21789137380191692,0.4389776357827476,0.24824281150159744
울산광역시 울주군 웅촌면 곡천검단로 159,7687.0,1.87,1.08,2.24375,1.3916666666666666,1.139958376690947,0.6969001148105626,0.08598933263952127,0.18667880837778067,0.5350591908416807,0.1922726681410173
세종특별자치시 다정북로 183,28380.0,2.66,0.93,2.302863436123348,0.8726997185537996,0.9575847379144286,0.724373576309795,0.2961240310077519,0.3047921071176885,0.3724101479915433,0.026673713883016207
대구광역시 달성군 옥포읍 금계길 12,25385.0,2.27,1.02,2.7409638554216866,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.17104589324404176,0.2572779200315147,0.46878077604884777,0.10289541067559582
강원도 양양군 강현면 물치천로 70-17,4572.0,1.84,1.02,1.908256880733945,1.2946708463949843,1.0976230899830222,0.7001763668430335,0.08858267716535433,0.16010498687664043,0.5404636920384952,0.21084864391951005
전라북도 전주시 완산구 효천중앙로 50,30410.666666666668,2.3433333333333333,0.9466666666666667,1.8747178329571106,1.0068994649394538,0.9136267711787758,0.6892991239048811,0.2109128376008418,0.3124561557348299,0.41745220975096453,0.059178796913363724
울산광역시 북구 화산로 140,36060.0,2.66,1.04,2.3539772727272728,1.1119388729703916,1.0137092602172788,0.7093712930011863,0.2216583471991126,0.30660011092623407,0.4317803660565724,0.03996117581808098
경기도 양주시 옥정서로 254,54252.0,2.47,1.01,2.282936640965471,1.0126614332742467,1.0365739876842694,0.8359469240048251,0.24854383248543832,0.2930030229300302,0.4023446140234461,0.05610853056108531
경상북도 김천시 물망골길 71,25454.0,2.24,0.98,1.7367072389493914,1.1423927178153446,0.9632532218739115,0.5870006770480705,0.20613656006914433,0.25889840496582067,0.4428773473717294,0.09208768759330557
경상남도 진주시 문산읍 월아산로 1047-14,8160.0,2.23,1.03,2.2905405405405403,1.167095115681234,1.1444506413831568,0.572405929304447,0.15318627450980393,0.20661764705882352,0.47120098039215685,0.1689950980392157
경기도 부천시 중동로 88,85823.5,2.38,0.9550000000000001,1.893622832172607,0.9825300743238066,0.9291979949874687,0.7111588559151336,0.15789381696155483,0.30147919858779937,0.4663874113733418,0.074239573077304
