관리건축물대장PK,건물명,대지면적,건축면적,연면적,용적률산정연면적,용적률,세대수,가구수,도로명주소,지번주소,juso,행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명,생성일자,행정기관,총인구수,세대당_인구,남자_인구수,여자_인구수,남여_비율,총연령구간인구수,총0~9세,총10~19세,총20~29세,총30~39세,총40~49세,총50~59세,총60~69세,총70~79세,총80~89세,총90~99세,총100세이상,남 인구수,남연령구간인구수,남0~9세,남10~19세,남20~29세,남30~39세,남40~49세,남50~59세,남60~69세,남70~79세,남80~89세,남90~99세,남100세 이상,여_인구수,여연령구간인구수,여0~9세,여10~19세,여20~29세,여30~39세,여40~49세,여50~59세,여60~69세,여70~79세,여80~89세,여90~99세,여100세 이상
30200-16859,반석마을8단지,0.0,0.0,3677.866,0.0,0.0,0.0,0.0,대전광역시 유성구 반석동로 82,대전광역시 유성구 반석동 623,대전광역시유성구반석동,3020054700,대전광역시,유성구,노은2동,3020013900,반석동,20070205,대전광역시유성구노은2동,24757.0,2.62,12171.0,12586.0,0.97,24757.0,2352.0,3422.0,3137.0,3109.0,4657.0,4065.0,2254.0,1108.0,564.0,88.0,1.0,12171.0,12171.0,1223.0,1761.0,1613.0,1533.0,2190.0,2047.0,1093.0,484.0,209.0,18.0,0.0,12586.0,12586.0,1129.0,1661.0,1524.0,1576.0,2467.0,2018.0,1161.0,624.0,355.0,70.0,1.0
30200-16859,반석마을8단지,0.0,0.0,3677.866,0.0,0.0,0.0,0.0,대전광역시 유성구 반석동로 82,대전광역시 유성구 반석동 623,대전광역시유성구반석동,3020054800,대전광역시,유성구,노은3동,3020013900,반석동,20150720,대전광역시유성구노은3동,37657.0,2.67,18494.0,19163.0,0.97,37657.0,4863.0,4582.0,3799.0,6060.0,7432.0,5276.0,3612.0,1379.0,554.0,96.0,4.0,18494.0,18494.0,2465.0,2325.0,2004.0,2900.0,3600.0,2581.0,1721.0,675.0,205.0,18.0,0.0,19163.0,19163.0,2398.0,2257.0,1795.0,3160.0,3832.0,2695.0,1891.0,704.0,349.0,78.0,4.0
27710-11521,주공아파트,0.0,377.52,3997.92,3966.06,0.0,52.0,0.0,대구광역시 달성군 가창면 가창로216길 25,대구광역시 달성군 가창면 용계리 34-2,대구광역시달성군가창면용계리,2771031000,대구광역시,달성군,가창면,2771031021,용계리,19950301,대구광역시달성군가창면,7859.0,2.08,3910.0,3949.0,0.99,7859.0,398.0,480.0,658.0,610.0,921.0,1342.0,1677.0,1024.0,637.0,110.0,2.0,3910.0,3910.0,210.0,258.0,384.0,306.0,491.0,711.0,812.0,505.0,210.0,22.0,1.0,3949.0,3949.0,188.0,222.0,274.0,304.0,430.0,631.0,865.0,519.0,427.0,88.0,1.0
27710-100191321,서재휴먼시아,0.0,436.27,5301.826,5301.826,0.0,97.0,0.0,대구광역시 달성군 다사읍 서재로14길 2,대구광역시 달성군 다사읍 서재리 486,대구광역시달성군다사읍서재리,2771025600,대구광역시,달성군,다사읍,2771025625,서재리,19971101,대구광역시달성군다사읍,50426.0,2.65,24914.0,25512.0,0.98,50426.0,5750.0,5974.0,5522.0,6940.0,9595.0,7820.0,5462.0,2378.0,874.0,110.0,1.0,24914.0,24914.0,2900.0,3113.0,2930.0,3421.0,4741.0,3718.0,2606.0,1155.0,312.0,18.0,0.0,25512.0,25512.0,2850.0,2861.0,2592.0,3519.0,4854.0,4102.0,2856.0,1223.0,562.0,92.0,1.0
27290-15508,장기아파트,0.0,273.34,236.54,236.54,0.0,8.0,0.0,대구광역시 달서구 용산로 88,대구광역시 달서구 장기동 515,대구광역시달서구장기동,2729056800,대구광역시,달서구,장기동,2729011000,장기동,19960201,대구광역시달서구장기동,17437.0,2.41,8585.0,8852.0,0.97,17437.0,1302.0,1614.0,2443.0,2197.0,2733.0,3350.0,2315.0,1049.0,386.0,47.0,1.0,8585.0,8585.0,672.0,838.0,1291.0,1138.0,1317.0,1612.0,1098.0,477.0,131.0,11.0,0.0,8852.0,8852.0,630.0,776.0,1152.0,1059.0,1416.0,1738.0,1217.0,572.0,255.0,36.0,1.0
27290-15508,장기아파트,0.0,273.34,236.54,236.54,0.0,8.0,0.0,대구광역시 달서구 용산로 88,대구광역시 달서구 장기동 515,대구광역시달서구장기동,2729057100,대구광역시,달서구,용산1동,2729011000,장기동,20030331,대구광역시달서구용산1동,31285.0,2.5,15701.0,15584.0,1.01,31285.0,1934.0,3443.0,4896.0,3266.0,5077.0,6682.0,3731.0,1548.0,639.0,65.0,4.0,15701.0,15701.0,1002.0,1851.0,2618.0,1715.0,2366.0,3287.0,1873.0,739.0,235.0,13.0,2.0,15584.0,15584.0,932.0,1592.0,2278.0,1551.0,2711.0,3395.0,1858.0,809.0,404.0,52.0,2.0
27290-15508,장기아파트,0.0,273.34,236.54,236.54,0.0,8.0,0.0,대구광역시 달서구 용산로 88,대구광역시 달서구 장기동 515,대구광역시달서구장기동,2729057200,대구광역시,달서구,용산2동,2729011000,장기동,20030331,대구광역시달서구용산2동,29117.0,2.55,14664.0,14453.0,1.01,29117.0,1733.0,2853.0,4632.0,3244.0,4431.0,6471.0,3652.0,1393.0,645.0,62.0,1.0,14664.0,14664.0,905.0,1514.0,2543.0,1757.0,2080.0,3112.0,1889.0,620.0,229.0,15.0,0.0,14453.0,14453.0,828.0,1339.0,2089.0,1487.0,2351.0,3359.0,1763.0,773.0,416.0,47.0,1.0
30110-33050,석천들주공아파트,0.0,331.894,481.16,481.16,0.0,0.0,0.0,대전광역시 동구 산내로1257번길 40,대전광역시 동구 낭월동 611,대전광역시동구낭월동,3011074000,대전광역시,동구,산내동,3011013600,낭월동,19950101,대전광역시동구산내동,20849.0,2.45,10472.0,10377.0,1.01,20849.0,1842.0,2676.0,2056.0,2179.0,3765.0,3070.0,2802.0,1580.0,763.0,109.0,7.0,10472.0,10472.0,968.0,1402.0,1107.0,1101.0,1888.0,1628.0,1373.0,710.0,265.0,28.0,2.0,10377.0,10377.0,874.0,1274.0,949.0,1078.0,1877.0,1442.0,1429.0,870.0,498.0,81.0,5.0
30110-100185415,새들뫼휴먼시아(2)단지,0.0,386.32,5374.83,5287.07,0.0,68.0,0.0,대전광역시 동구 계족로 135,대전광역시 동구 대동 528,대전광역시동구대동,3011058500,대전광역시,동구,대동,3011011000,대동,19981214,대전광역시동구대동,15024.0,2.34,7522.0,7502.0,1.0,15024.0,1384.0,1389.0,1773.0,1987.0,2353.0,2353.0,2031.0,1139.0,534.0,79.0,2.0,7522.0,7522.0,723.0,740.0,926.0,1039.0,1191.0,1198.0,986.0,511.0,187.0,21.0,0.0,7502.0,7502.0,661.0,649.0,847.0,948.0,1162.0,1155.0,1045.0,628.0,347.0,58.0,2.0
30200-100187208,봉산휴먼시아2단지아파트,0.0,615.237,9547.131,9424.473,0.0,109.0,0.0,대전광역시 유성구 와룡로136번길 75,대전광역시 유성구 봉산동 298,대전광역시유성구봉산동,3020058000,대전광역시,유성구,구즉동,3020014500,봉산동,19950101,대전광역시유성구구즉동,27765.0,2.34,14198.0,13567.0,1.05,27765.0,2415.0,3039.0,4251.0,4037.0,4709.0,4735.0,2635.0,1174.0,664.0,102.0,4.0,14198.0,14198.0,1231.0,1574.0,2340.0,2186.0,2380.0,2471.0,1327.0,469.0,199.0,21.0,0.0,13567.0,13567.0,1184.0,1465.0,1911.0,1851.0,2329.0,2264.0,1308.0,705.0,465.0,81.0,4.0
41250-1110,송내주공아파트,0.0,431.17,7437.361999999999,7423.172,0.0,119.0,0.0,경기도 동두천시 중앙로 41,경기도 동두천시 송내동 664-6,경기도동두천시송내동,4125056600,경기도,동두천시,송내동,4125010100,송내동,20070514,경기도동두천시송내동,25372.0,2.33,12505.0,12867.0,0.97,25372.0,2040.0,2901.0,3319.0,3013.0,4419.0,4134.0,2687.0,1822.0,910.0,125.0,2.0,12505.0,12505.0,1039.0,1470.0,1765.0,1539.0,2204.0,2152.0,1220.0,726.0,359.0,31.0,0.0,12867.0,12867.0,1001.0,1431.0,1554.0,1474.0,2215.0,1982.0,1467.0,1096.0,551.0,94.0,2.0
42170-14878,묵호주공아파트,0.0,496.35,5064.794,5014.5740000000005,0.0,73.0,0.0,강원도 동해시 해맞이길 215,강원도 동해시 묵호진동 110,강원도동해시묵호진동,4217059000,강원도,동해시,묵호동,4217012300,묵호진동,19880423,강원도동해시묵호동,3130.0,1.72,1553.0,1577.0,0.98,3130.0,91.0,163.0,189.0,173.0,392.0,520.0,691.0,565.0,322.0,23.0,1.0,1553.0,1553.0,52.0,90.0,100.0,100.0,234.0,300.0,317.0,224.0,130.0,6.0,0.0,1577.0,1577.0,39.0,73.0,89.0,73.0,158.0,220.0,374.0,341.0,192.0,17.0,1.0
42170-2311,천곡6주공아파트,0.0,14.97,9.0,9.0,0.0,0.0,0.0,강원도 동해시 평릉1길 37,강원도 동해시 천곡동 1101,강원도동해시천곡동,4217051000,강원도,동해시,천곡동,4217010100,천곡동,19880423,강원도동해시천곡동,30441.0,2.26,15161.0,15280.0,0.99,30441.0,2660.0,3209.0,3398.0,3516.0,5098.0,5052.0,4594.0,1942.0,839.0,133.0,0.0,15161.0,15161.0,1371.0,1603.0,1961.0,1857.0,2519.0,2424.0,2198.0,908.0,292.0,28.0,0.0,15280.0,15280.0,1289.0,1606.0,1437.0,1659.0,2579.0,2628.0,2396.0,1034.0,547.0,105.0,0.0
46110-3897,옥암주공아파트,0.0,20.25,20.25,20.25,0.0,0.0,0.0,전라남도 목포시 당가두로38번길 11,전라남도 목포시 옥암동 1150,전라남도목포시옥암동,4611079000,전라남도,목포시,옥암동,4611016400,옥암동,19970101,전라남도목포시옥암동,11390.0,2.53,5473.0,5917.0,0.92,11390.0,1112.0,1562.0,1462.0,1418.0,2116.0,1857.0,1096.0,516.0,219.0,32.0,0.0,5473.0,5473.0,562.0,766.0,755.0,658.0,975.0,898.0,524.0,233.0,94.0,8.0,0.0,5917.0,5917.0,550.0,796.0,707.0,760.0,1141.0,959.0,572.0,283.0,125.0,24.0,0.0
46110-3897,옥암주공아파트,0.0,20.25,20.25,20.25,0.0,0.0,0.0,전라남도 목포시 당가두로38번길 11,전라남도 목포시 옥암동 1150,전라남도목포시옥암동,4611080000,전라남도,목포시,부흥동,4611016400,옥암동,19970101,전라남도목포시부흥동,8380.0,2.17,4073.0,4307.0,0.95,8380.0,645.0,841.0,1206.0,1014.0,1373.0,1595.0,1009.0,457.0,212.0,28.0,0.0,4073.0,4073.0,318.0,445.0,622.0,524.0,687.0,746.0,472.0,177.0,74.0,8.0,0.0,4307.0,4307.0,327.0,396.0,584.0,490.0,686.0,849.0,537.0,280.0,138.0,20.0,0.0
46110-3897,옥암주공아파트,0.0,20.25,20.25,20.25,0.0,0.0,0.0,전라남도 목포시 당가두로38번길 11,전라남도 목포시 옥암동 1150,전라남도목포시옥암동,4611081000,전라남도,목포시,부주동,4611016400,옥암동,20120125,전라남도목포시부주동,23271.0,2.54,11618.0,11653.0,1.0,23271.0,2690.0,3658.0,2906.0,2929.0,4839.0,3562.0,1773.0,661.0,207.0,44.0,2.0,11618.0,11618.0,1389.0,1858.0,1595.0,1372.0,2336.0,1816.0,903.0,289.0,52.0,8.0,0.0,11653.0,11653.0,1301.0,1800.0,1311.0,1557.0,2503.0,1746.0,870.0,372.0,155.0,36.0,2.0
46110-6487,포미타운주공3단지,0.0,20.25,20.25,20.25,0.0,0.0,0.0,전라남도 목포시 관해로5번길 29,전라남도 목포시 용해동 1032,전라남도목포시용해동,4611074500,전라남도,목포시,용해동,4611015900,용해동,20060807,전라남도목포시용해동,16895.0,2.36,8302.0,8593.0,0.97,16895.0,1649.0,2417.0,1758.0,1943.0,3200.0,2476.0,1840.0,1070.0,480.0,59.0,3.0,8302.0,8302.0,829.0,1245.0,965.0,948.0,1618.0,1221.0,833.0,460.0,163.0,20.0,0.0,8593.0,8593.0,820.0,1172.0,793.0,995.0,1582.0,1255.0,1007.0,610.0,317.0,39.0,3.0
46110-6487,포미타운주공3단지,0.0,20.25,20.25,20.25,0.0,0.0,0.0,전라남도 목포시 관해로5번길 29,전라남도 목포시 용해동 1032,전라남도목포시용해동,4611075000,전라남도,목포시,이로동,4611015900,용해동,19970101,전라남도목포시이로동,10771.0,2.53,5311.0,5460.0,0.97,10771.0,967.0,1437.0,1171.0,1135.0,1893.0,1583.0,1426.0,757.0,351.0,46.0,5.0,5311.0,5311.0,531.0,727.0,648.0,551.0,939.0,763.0,644.0,358.0,145.0,5.0,0.0,5460.0,5460.0,436.0,710.0,523.0,584.0,954.0,820.0,782.0,399.0,206.0,41.0,5.0
44180-4289,죽정 주공아파트,0.0,0.0,234.52,0.0,0.0,0.0,0.0,충청남도 보령시 지장골길 37,충청남도 보령시 죽정동 781,충청남도보령시죽정동,4418051500,충청남도,보령시,대천1동,4418010200,죽정동,19990720,충청남도보령시대천1동,14224.0,2.12,7197.0,7027.0,1.02,14224.0,1004.0,1428.0,1647.0,1557.0,2216.0,2377.0,2120.0,1263.0,544.0,67.0,1.0,7197.0,7197.0,524.0,727.0,955.0,850.0,1132.0,1223.0,1006.0,560.0,203.0,17.0,0.0,7027.0,7027.0,480.0,701.0,692.0,707.0,1084.0,1154.0,1114.0,703.0,341.0,50.0,1.0
26710-100175421,내리휴먼시아,0.0,410.12800000000004,3149.772,3135.066,0.0,42.0,0.0,부산광역시 기장군 기장읍 소정안길 68,부산광역시 기장군 기장읍 내리 768,부산광역시기장군기장읍내리,2671025000,부산광역시,기장군,기장읍,2671025034,내리,19950301,부산광역시기장군기장읍,52662.0,2.08,25694.0,26968.0,0.95,52662.0,3070.0,4327.0,6255.0,5531.0,8061.0,9335.0,8436.0,5007.0,2329.0,297.0,14.0,25694.0,25694.0,1629.0,2249.0,3327.0,2906.0,4037.0,4620.0,3950.0,2111.0,810.0,54.0,1.0,26968.0,26968.0,1441.0,2078.0,2928.0,2625.0,4024.0,4715.0,4486.0,2896.0,1519.0,243.0,13.0
45800-5132,부안서외주공아파트,0.0,0.0,256.74,0.0,0.0,0.0,0.0,전라북도 부안군 부안읍 부풍로 122,전라북도 부안군 부안읍 서외리 630,전라북도부안군부안읍서외리,4580025000,전라북도,부안군,부안읍,4580025022,서외리,19880423,전라북도부안군부안읍,20918.0,2.14,10243.0,10675.0,0.96,20918.0,1619.0,2334.0,2174.0,2001.0,3079.0,3449.0,3037.0,2008.0,1100.0,112.0,5.0,10243.0,10243.0,843.0,1216.0,1204.0,979.0,1524.0,1728.0,1491.0,874.0,361.0,23.0,0.0,10675.0,10675.0,776.0,1118.0,970.0,1022.0,1555.0,1721.0,1546.0,1134.0,739.0,89.0,5.0
,,,,,,,,,경기도 부천시 여월로 65,경기도 부천시 여월동 320,경기도부천시여월동,4119080000,경기도,부천시,성곡동,4119011800,여월동,20160704,경기도부천시성곡동,83045.0,2.3,41564.0,41481.0,1.0,83045.0,4329.0,6799.0,12433.0,9656.0,12177.0,16738.0,12575.0,5408.0,2561.0,359.0,10.0,41564.0,41564.0,2189.0,3563.0,6535.0,5176.0,6199.0,8340.0,6291.0,2352.0,834.0,84.0,1.0,41481.0,41481.0,2140.0,3236.0,5898.0,4480.0,5978.0,8398.0,6284.0,3056.0,1727.0,275.0,9.0
48240-100179460,용강2주공아파트,0.0,348.78,3918.38,3676.48,0.0,60.0,0.0,경상남도 사천시 용강길 37,경상남도 사천시 용강동 920,경상남도사천시용강동,4824055000,경상남도,사천시,벌용동,4824010900,용강동,19950510,경상남도사천시벌용동,15428.0,2.12,7511.0,7917.0,0.95,15428.0,978.0,1641.0,1623.0,1310.0,2485.0,2874.0,2436.0,1360.0,655.0,65.0,1.0,7511.0,7511.0,507.0,838.0,942.0,656.0,1186.0,1444.0,1159.0,572.0,199.0,8.0,0.0,7917.0,7917.0,471.0,803.0,681.0,654.0,1299.0,1430.0,1277.0,788.0,456.0,57.0,1.0
48240-23340,진사주공아파트,0.0,14.972999999999999,9.0,9.0,0.0,0.0,0.0,경상남도 사천시 사남면 조동길 60,경상남도 사천시 사남면 월성리 450,경상남도사천시사남면월성리,4824032000,경상남도,사천시,사남면,4824032025,월성리,19950510,경상남도사천시사남면,15466.0,2.34,8058.0,7408.0,1.09,15466.0,1888.0,2047.0,1537.0,2233.0,3116.0,1897.0,1376.0,835.0,465.0,71.0,1.0,8058.0,8058.0,1009.0,1028.0,966.0,1174.0,1635.0,1089.0,651.0,354.0,142.0,10.0,0.0,7408.0,7408.0,879.0,1019.0,571.0,1059.0,1481.0,808.0,725.0,481.0,323.0,61.0,1.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162064500,서울특별시,관악구,서원동,1162010200,신림동,20080901,서울특별시관악구서원동,22537.0,1.6,11622.0,10915.0,1.06,22537.0,659.0,813.0,6327.0,4548.0,2750.0,2739.0,2551.0,1526.0,565.0,54.0,5.0,11622.0,11622.0,342.0,424.0,3208.0,2674.0,1507.0,1327.0,1163.0,719.0,243.0,14.0,1.0,10915.0,10915.0,317.0,389.0,3119.0,1874.0,1243.0,1412.0,1388.0,807.0,322.0,40.0,4.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162065500,서울특별시,관악구,신원동,1162010200,신림동,20080901,서울특별시관악구신원동,18065.0,1.66,9067.0,8998.0,1.01,18065.0,539.0,850.0,4432.0,3181.0,2221.0,2413.0,2272.0,1502.0,582.0,69.0,4.0,9067.0,9067.0,252.0,428.0,2247.0,1821.0,1203.0,1215.0,998.0,670.0,221.0,11.0,1.0,8998.0,8998.0,287.0,422.0,2185.0,1360.0,1018.0,1198.0,1274.0,832.0,361.0,58.0,3.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162066500,서울특별시,관악구,서림동,1162010200,신림동,20080901,서울특별시관악구서림동,23350.0,1.62,12863.0,10487.0,1.23,23350.0,779.0,1033.0,5637.0,4642.0,3186.0,3094.0,2758.0,1563.0,580.0,72.0,6.0,12863.0,12863.0,395.0,522.0,3143.0,2882.0,1939.0,1644.0,1328.0,746.0,254.0,10.0,0.0,10487.0,10487.0,384.0,511.0,2494.0,1760.0,1247.0,1450.0,1430.0,817.0,326.0,62.0,6.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162068500,서울특별시,관악구,신사동,1162010200,신림동,20080901,서울특별시관악구신사동,22627.0,1.64,11380.0,11247.0,1.01,22627.0,757.0,1081.0,5863.0,3953.0,2870.0,3188.0,2648.0,1621.0,580.0,62.0,4.0,11380.0,11380.0,404.0,575.0,2796.0,2243.0,1487.0,1602.0,1255.0,739.0,265.0,13.0,1.0,11247.0,11247.0,353.0,506.0,3067.0,1710.0,1383.0,1586.0,1393.0,882.0,315.0,49.0,3.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162069500,서울특별시,관악구,신림동,1162010200,신림동,20080901,서울특별시관악구신림동,21868.0,1.25,11555.0,10313.0,1.12,21868.0,346.0,504.0,8368.0,5680.0,2452.0,1786.0,1472.0,913.0,308.0,34.0,5.0,11555.0,11555.0,169.0,246.0,4099.0,3315.0,1422.0,1017.0,707.0,428.0,146.0,5.0,1.0,10313.0,10313.0,177.0,258.0,4269.0,2365.0,1030.0,769.0,765.0,485.0,162.0,29.0,4.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162071500,서울특별시,관악구,난향동,1162010200,신림동,20080901,서울특별시관악구난향동,15462.0,2.46,7575.0,7887.0,0.96,15462.0,1168.0,1412.0,1740.0,1804.0,2913.0,2550.0,2113.0,1239.0,466.0,53.0,4.0,7575.0,7575.0,586.0,715.0,886.0,866.0,1476.0,1302.0,968.0,574.0,189.0,12.0,1.0,7887.0,7887.0,582.0,697.0,854.0,938.0,1437.0,1248.0,1145.0,665.0,277.0,41.0,3.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162072500,서울특별시,관악구,조원동,1162010200,신림동,20080901,서울특별시관악구조원동,17239.0,1.63,8712.0,8527.0,1.02,17239.0,621.0,829.0,3995.0,3182.0,2266.0,2373.0,2179.0,1229.0,504.0,58.0,3.0,8712.0,8712.0,314.0,420.0,1802.0,1761.0,1210.0,1283.0,1080.0,600.0,220.0,22.0,0.0,8527.0,8527.0,307.0,409.0,2193.0,1421.0,1056.0,1090.0,1099.0,629.0,284.0,36.0,3.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162073500,서울특별시,관악구,대학동,1162010200,신림동,20080901,서울특별시관악구대학동,23635.0,1.45,14247.0,9388.0,1.52,23635.0,681.0,983.0,6100.0,4845.0,3532.0,3209.0,2357.0,1319.0,544.0,64.0,1.0,14247.0,14247.0,345.0,504.0,3605.0,3279.0,2385.0,2031.0,1226.0,607.0,249.0,16.0,0.0,9388.0,9388.0,336.0,479.0,2495.0,1566.0,1147.0,1178.0,1131.0,712.0,295.0,48.0,1.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162074500,서울특별시,관악구,삼성동,1162010200,신림동,20080901,서울특별시관악구삼성동,22847.0,2.11,11448.0,11399.0,1.0,22847.0,845.0,1470.0,2735.0,2569.0,3181.0,4097.0,4134.0,2591.0,1053.0,165.0,7.0,11448.0,11448.0,452.0,787.0,1460.0,1454.0,1710.0,2059.0,1920.0,1155.0,409.0,41.0,1.0,11399.0,11399.0,393.0,683.0,1275.0,1115.0,1471.0,2038.0,2214.0,1436.0,644.0,124.0,6.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162076500,서울특별시,관악구,미성동,1162010200,신림동,20080901,서울특별시관악구미성동,30847.0,2.16,15090.0,15757.0,0.96,30847.0,1690.0,2245.0,4798.0,4236.0,4615.0,4908.0,4675.0,2663.0,884.0,115.0,18.0,15090.0,15090.0,848.0,1128.0,2353.0,2210.0,2382.0,2374.0,2138.0,1272.0,353.0,27.0,5.0,15757.0,15757.0,842.0,1117.0,2445.0,2026.0,2233.0,2534.0,2537.0,1391.0,531.0,88.0,13.0
11620-100182305,관악산휴먼시아,0.0,567.1080000000001,10400.152,10247.764000000001,0.0,178.0,0.0,서울특별시 관악구 난곡로 63,서울특별시 관악구 신림동 1735-2,서울특별시관악구신림동,1162077500,서울특별시,관악구,난곡동,1162010200,신림동,20080901,서울특별시관악구난곡동,27097.0,2.07,13581.0,13516.0,1.0,27097.0,1205.0,1844.0,4102.0,3617.0,3838.0,4777.0,4151.0,2523.0,923.0,109.0,8.0,13581.0,13581.0,596.0,986.0,2112.0,1980.0,2035.0,2316.0,1989.0,1177.0,373.0,17.0,0.0,13516.0,13516.0,609.0,858.0,1990.0,1637.0,1803.0,2461.0,2162.0,1346.0,550.0,92.0,8.0
44770-100187473,휴먼시아아파트,0.0,465.2,5702.54,5702.54,0.0,90.0,0.0,충청남도 서천군 서천읍 사곡로 17,충청남도 서천군 서천읍 사곡리 387,충청남도서천군서천읍사곡리,4477025300,충청남도,서천군,서천읍,4477025322,사곡리,19880423,충청남도서천군서천읍,13461.0,2.21,6574.0,6887.0,0.95,13461.0,965.0,1477.0,1285.0,1066.0,1903.0,2264.0,2124.0,1399.0,822.0,151.0,5.0,6574.0,6574.0,484.0,774.0,718.0,524.0,922.0,1180.0,997.0,638.0,293.0,43.0,1.0,6887.0,6887.0,481.0,703.0,567.0,542.0,981.0,1084.0,1127.0,761.0,529.0,108.0,4.0
41133-100173862,휴먼시아 섬마을,0.0,0.0,3971.3779999999997,0.0,0.0,0.0,0.0,경기도 성남시 중원구 도촌남로 24,경기도 성남시 중원구 도촌동 701,경기도성남시중원구도촌동,4113367000,경기도,성남시 중원구,도촌동,4113310700,도촌동,20071213,경기도성남시중원구도촌동,27657.0,2.55,13435.0,14222.0,0.94,27657.0,2785.0,2843.0,3268.0,4188.0,4963.0,4208.0,3278.0,1439.0,570.0,113.0,2.0,13435.0,13435.0,1442.0,1464.0,1656.0,2024.0,2435.0,1972.0,1543.0,679.0,201.0,18.0,1.0,14222.0,14222.0,1343.0,1379.0,1612.0,2164.0,2528.0,2236.0,1735.0,760.0,369.0,95.0,1.0
41133-100176668,휴먼시아섬마을,0.0,0.0,3046.8940000000002,0.0,0.0,0.0,0.0,경기도 성남시 중원구 도촌남로 69,경기도 성남시 중원구 도촌동 703,경기도성남시중원구도촌동,4113367000,경기도,성남시 중원구,도촌동,4113310700,도촌동,20071213,경기도성남시중원구도촌동,27657.0,2.55,13435.0,14222.0,0.94,27657.0,2785.0,2843.0,3268.0,4188.0,4963.0,4208.0,3278.0,1439.0,570.0,113.0,2.0,13435.0,13435.0,1442.0,1464.0,1656.0,2024.0,2435.0,1972.0,1543.0,679.0,201.0,18.0,1.0,14222.0,14222.0,1343.0,1379.0,1612.0,2164.0,2528.0,2236.0,1735.0,760.0,369.0,95.0,1.0
